 *  Executing task in folder rocket_groundstation: platformio device monitor 

--- Terminal on /dev/cu.usbserial-A5069RR4 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
1520,0,-104.36,0.00,-0.05,1.21,9.80,6.8,0.3,-0.7,0
1530,0,-104.41,0.00,-0.06,1.21,9.81,6.8,0.3,-0.7,0
1540,0,-104.49,0.00,-0.03,1.22,9.81,6.8,0.3,-0.7,0
1550,0,-104.59,0.00,-0.03,1.22,9.82,6.8,0.3,-0.7,0
1560,0,-104.62,0.00,-0.05,1.23,9.81,6.8,0.3,-0.7,0
1570,0,-104.58,0.00,-0.06,1.23,9.81,6.8,0.3,-0.7,0
1580,0,-104.58,0.00,-0.05,1.23,9.80,6.8,0.3,-0.7,0
1590,0,-104.57,0.00,-0.03,1.23,9.81,6.8,0.3,-0.7,0
1600,0,-104.61,0.00,-0.05,1.22,9.82,6.8,0.3,-0.7,0
1610,0,-104.47,0.00,-0.04,1.21,9.81,6.8,0.3,-0.7,0
1620,0,-104.45,0.00,-0.04,1.22,9.80,6.8,0.3,-0.7,0
1630,0,-104.39,0.00,-0.05,1.22,9.82,6.8,0.3,-0.7,0
1640,0,-104.39,0.00,-0.05,1.22,9.81,6.8,0.3,-0.7,0
1650,0,-104.36,0.00,-0.04,1.23,9.80,6.8,0.3,-0.7,0
1660,0,-104.30,0.00,-0.05,1.24,9.82,6.8,0.3,-0.7,0
1670,0,-104.26,0.00,-0.05,1.21,9.81,6.8,0.3,-0.7,0
1680,0,-104.48,0.00,-0.04,1.22,9.81,6.8,0.3,-0.7,0
1690,0,-104.61,0.00,-0.04,1.23,9.82,6.8,0.3,-0.7,0
1700,0,-104.59,0.00,-0.04,1.22,9.82,6.8,0.3,-0.7,0
1710,0,-104.58,0.00,-0.03,1.24,9.80,6.8,0.3,-0.7,0
1720,0,-104.53,0.00,-0.03,1.22,9.80,6.8,0.3,-0.7,0
1730,0,-104.67,0.00,-0.04,1.23,9.81,6.8,0.3,-0.7,0
1740,0,-104.68,0.00,-0.04,1.22,9.82,6.9,0.3,-0.7,0
1750,0,-104.61,0.00,-0.05,1.22,9.81,6.9,0.3,-0.7,0
